duration_seconds,cadence_rpm,cycle_consistency,rom_hip_right_min,rom_hip_right_max,rom_hip_right_range,rom_knee_right_min,rom_knee_right_max,rom_knee_right_range,rom_ankle_right_min,rom_ankle_right_max,rom_ankle_right_range,rom_hip_left_min,rom_hip_left_max,rom_hip_left_range,rom_knee_left_min,rom_knee_left_max,rom_knee_left_range,rom_ankle_left_min,rom_ankle_left_max,rom_ankle_left_range,peak_velocity_hip_right,peak_velocity_knee_right,peak_velocity_ankle_right,peak_velocity_hip_left,peak_velocity_knee_left,peak_velocity_ankle_left,smoothness_pelvis,smoothness_hip_r,smoothness_knee_r,smoothness_ankle_r,smoothness_foot_r,smoothness_hip_l,smoothness_knee_l,smoothness_ankle_l,smoothness_foot_l,smoothness_spine
7.633333333333334,75.78947368421052,0.5015946792204062,52.48530687985718,156.54830680082495,104.06299992096777,88.72550998145354,146.59609668793976,57.87058670648622,26.883541249450904,62.27243987219057,35.38889862273966,5.110311494840623,24.82072656360269,19.710415068762067,76.71761432283154,177.99338142021602,101.27576709738449,14.098507814474074,137.8401233877617,123.74161557328763,186.29478480146992,229.05640186936316,116.8682882299112,38.2558974932602,162.2581002819018,198.08528738643625,0.0015252846,0.0015285785,0.0032835205,0.0032819598,0.0015271622,0.0026572759,0.001464489,0.0020483672,0.0023463075,0.0022053865
