duration_seconds,cadence_rpm,cycle_consistency,rom_hip_right_min,rom_hip_right_max,rom_hip_right_range,rom_knee_right_min,rom_knee_right_max,rom_knee_right_range,rom_ankle_right_min,rom_ankle_right_max,rom_ankle_right_range,rom_hip_left_min,rom_hip_left_max,rom_hip_left_range,rom_knee_left_min,rom_knee_left_max,rom_knee_left_range,rom_ankle_left_min,rom_ankle_left_max,rom_ankle_left_range,peak_velocity_hip_right,peak_velocity_knee_right,peak_velocity_ankle_right,peak_velocity_hip_left,peak_velocity_knee_left,peak_velocity_ankle_left,smoothness_pelvis,smoothness_hip_r,smoothness_knee_r,smoothness_ankle_r,smoothness_foot_r,smoothness_hip_l,smoothness_knee_l,smoothness_ankle_l,smoothness_foot_l,smoothness_spine
14.266666666666667,104.02010050251256,0.07577922586899345,31.026712537645547,75.07373708444874,44.047024546803186,77.81535221980191,143.95952211393384,66.14416989413193,19.34227471251593,54.5724359169986,35.23016120448267,25.55055231481164,33.871233444391805,8.320681129580166,114.29957498759411,138.63176426743058,24.33218927983647,104.23295635943676,148.55654567549544,44.32358931605869,172.59918513573032,381.78369420893017,146.26862963159155,29.21725807262713,68.07523787951492,96.21663259484846,0.0029938254,0.0028327748,0.008016189,0.011947217,0.0028900502,0.0052538994,0.0025892733,0.002852533,0.003087435,0.0024566294
