duration_seconds,cadence_rpm,cycle_consistency,rom_hip_right_min,rom_hip_right_max,rom_hip_right_range,rom_knee_right_min,rom_knee_right_max,rom_knee_right_range,rom_ankle_right_min,rom_ankle_right_max,rom_ankle_right_range,rom_hip_left_min,rom_hip_left_max,rom_hip_left_range,rom_knee_left_min,rom_knee_left_max,rom_knee_left_range,rom_ankle_left_min,rom_ankle_left_max,rom_ankle_left_range,peak_velocity_hip_right,peak_velocity_knee_right,peak_velocity_ankle_right,peak_velocity_hip_left,peak_velocity_knee_left,peak_velocity_ankle_left,smoothness_pelvis,smoothness_hip_r,smoothness_knee_r,smoothness_ankle_r,smoothness_foot_r,smoothness_hip_l,smoothness_knee_l,smoothness_ankle_l,smoothness_foot_l,smoothness_spine
6.633333333333334,88.3435582822086,0.052539667553827066,29.00094202126109,73.26629051795369,44.2653484966926,81.39122030618331,142.29188647859343,60.90066617241011,13.482009367509306,45.123801927188744,31.641792559679438,27.844141700051125,35.97238192524939,8.128240225198262,120.86703450307456,137.25414715391256,16.38711265083799,133.31697861464713,153.33031853095682,20.01333991630969,233.7331649736991,428.93700583207425,182.39914486732172,44.940309557648135,57.78624990449833,92.0221612641048,0.0017756273,0.0015042986,0.009110642,0.013880475,0.0019827483,0.009475596,0.0012005633,0.0012865586,0.0014600584,0.0013241929
