duration_seconds,cadence_rpm,cycle_consistency,rom_hip_right_min,rom_hip_right_max,rom_hip_right_range,rom_knee_right_min,rom_knee_right_max,rom_knee_right_range,rom_ankle_right_min,rom_ankle_right_max,rom_ankle_right_range,rom_hip_left_min,rom_hip_left_max,rom_hip_left_range,rom_knee_left_min,rom_knee_left_max,rom_knee_left_range,rom_ankle_left_min,rom_ankle_left_max,rom_ankle_left_range,peak_velocity_hip_right,peak_velocity_knee_right,peak_velocity_ankle_right,peak_velocity_hip_left,peak_velocity_knee_left,peak_velocity_ankle_left,smoothness_pelvis,smoothness_hip_r,smoothness_knee_r,smoothness_ankle_r,smoothness_foot_r,smoothness_hip_l,smoothness_knee_l,smoothness_ankle_l,smoothness_foot_l,smoothness_spine
17.5,84.375,0.3478327964999673,75.88579372592763,126.15774182228533,50.271948096357704,62.86939025203127,170.93071624115683,108.06132598912555,11.758063091820528,68.40908347532208,56.651020383501546,11.775496191633922,34.96914275376123,23.193646562127313,97.74261305660107,165.8089576845685,68.06634462796742,94.22100246758475,164.2308172479381,70.00981478035334,154.3012248741651,287.4646146898264,201.18425149323818,67.98913496721002,124.39967509755782,270.1201888665256,0.0032121683,0.0031567167,0.0041354513,0.0040603057,0.0032811603,0.004672458,0.0031673757,0.0032628288,0.0034089703,0.0035242643
