hip_right,knee_right,ankle_right,hip_left,knee_left,ankle_left,frame,time
60.89794793829218,82.08933236715681,62.879674431327274,20.306642879139282,145.5997960017277,139.81007043798482,0,0.0
67.1224727497234,102.14982178161198,49.27779528477805,21.057260273219814,146.77492325789441,138.63882488970987,1,0.03333333333333333
72.80470761385827,117.35385517751702,39.170961077674534,21.94140430708309,147.48339484510439,138.12260991876775,2,0.06666666666666667
77.81902271439697,128.11031453592796,32.19617719138972,22.90873634231674,147.83089863170272,138.15139420160324,3,0.1
82.03978823503965,134.8280818379009,27.990449007296576,23.90891774050839,147.9231224860344,138.61514641466118,4,0.13333333333333333
85.34137435948678,137.9160390644922,26.190781906768244,24.891609863245755,147.865754276445,139.40383523438678,5,0.16666666666666666
87.52113084415201,137.68208812722554,26.484159776380924,25.81983378216944,147.7903220436794,140.39649294695417,6,0.2
88.43075815836615,134.48820312428904,28.435667171344964,26.626196996871204,147.8061615915014,141.4927617853342,7,0.23333333333333334
87.9307518449977,128.84081639999036,31.734831910033407,27.216624551164045,148.0161339108487,142.58521393462536,8,0.26666666666666666
85.96926237875512,121.35651774728808,36.03763804846997,27.534127877864606,148.48833887060246,143.56754667553355,9,0.3
82.74095210717856,112.84056377633227,40.91451534635825,27.545586232538906,149.22677238837863,144.33591438062305,10,0.3333333333333333
78.83476287557275,104.32132055820595,45.78763667464546,27.225298159050297,150.1698690916835,144.80564592268126,11,0.36666666666666664
75.14745128071412,96.96804557035604,49.94550224339781,26.58419198700884,151.1955081610695,144.93825554125277,12,0.4
72.68732187408966,91.92039902338085,52.65312001866353,25.693609744518863,152.14314572349895,144.73185342286337,13,0.43333333333333335
72.37060363698414,90.05422344074408,53.36008876631603,24.68554539002468,152.87473377147796,144.18392677573934,14,0.4666666666666667
74.78868147487704,91.57670440318172,51.97560214774052,23.725739587992848,153.27061007128495,143.32135600198998,15,0.5
80.08473984511602,96.12522616086332,48.79499987622256,22.9831621218951,153.25952272926497,142.21584951405245,16,0.5333333333333333
87.87104495032985,102.92031373066251,44.38692157363017,22.576939135998348,152.80691016137226,140.98629444184598,17,0.5666666666666667
97.1554935873252,110.85199237814625,39.512679635783854,22.54031991847474,151.91020832195193,139.7687757443163,18,0.6
106.6485951563698,118.6212969871115,34.98192373689249,22.841971835334327,150.62510937243954,138.68571923885074,19,0.6333333333333333
115.1025888402982,124.98679446062597,31.52988292454016,23.34859833350555,149.05162471602335,137.824536872633,20,0.6666666666666666
121.51318759518102,128.97930193280877,29.654799805932477,23.828822271529404,147.3335289232663,137.24062057530725,21,0.7
124.98855907377978,129.98871795725472,29.508478346960334,24.00892916592692,145.6450971767901,136.965306564367,22,0.7333333333333333
124.79060290854609,127.81586498980795,30.9001744721598,23.684106417747163,144.20220267911654,136.9750322106283,23,0.7666666666666667
120.85463394485191,122.98313619262447,33.5145814535502,22.864777825095505,143.09955605815938,137.23415461898168,24,0.8
113.61345793539586,116.21862396382544,37.04157049450295,21.793381835475177,142.37790165970137,137.8337076182692,25,0.8333333333333334
104.07625467793959,108.56502618322874,40.85658514027284,20.796184193004322,142.16378894441374,138.58102577049456,26,0.8666666666666667
93.34757263788285,100.84085365775614,44.567460813722526,20.165095278155338,142.52395373791288,139.28074699348542,27,0.9
82.5677866991308,93.83521329439634,47.78205518566936,20.040964091018697,143.42155709077747,139.773851301287,28,0.9333333333333333
72.80380812780587,88.19144836283536,50.04320759984455,20.412459566876663,144.77118890935768,139.9007888829518,29,0.9666666666666667
65.52790502623822,84.78738488684193,51.11642414261981,21.20131180947761,146.28935312835807,139.7648026259633,30,1.0
61.32102720887529,83.81057822843277,50.829348655291795,22.152899686551102,147.82939553427573,139.28295211969873,31,1.0333333333333334
59.94544236865651,84.76731271454805,49.60000027921109,23.025388713205395,149.24711918330735,138.5155800417035,32,1.0666666666666667
60.8093442939102,87.18797821542904,47.698488773443906,23.6107210101504,150.41509814140167,137.56438725255904,33,1.1
63.29973953531634,90.67119271160585,45.60472018012925,23.87667621265765,151.18361633585369,136.6198530219378,34,1.1333333333333333
66.74521491132991,94.64650550255435,43.73719939652036,23.948824644644567,151.49379547048048,135.92620191596365,35,1.1666666666666667
70.62728617741531,98.64753029563236,42.20000916594404,23.928737711517474,151.4419570958424,135.42578523364693,36,1.2
74.39936235512351,102.13170136493987,41.19844257025743,23.875029014818665,151.09806556968468,135.138797217594,37,1.2333333333333334
77.67364219185376,104.83026546309351,40.82511872511655,23.85186211823868,150.40319454308755,135.14341116951934,38,1.2666666666666666
80.2852401377718,106.5318164247458,40.97170149085139,23.827338852248896,149.44656973174168,135.47842545942865,39,1.3
82.7226266571972,107.54215589047622,41.46419694984999,23.79001009658785,148.33143459222296,135.97930250190117,40,1.3333333333333333
84.70850758230237,107.45391274832376,42.30560353419176,23.69290707995015,147.2349810478019,136.4401551004338,41,1.3666666666666667
86.0254885978079,106.26497980931454,43.504134962886766,23.552102446834038,146.20932867588184,136.85197896890747,42,1.4
86.60419330730329,103.98243628015082,44.96344868230943,23.33688541225627,145.3091878824305,137.21574494333015,43,1.4333333333333333
86.61088236562047,101.0949217967501,46.49980816252039,23.046159548637263,144.53720750786525,137.6370336714884,44,1.4666666666666666
85.79362242371911,97.56988989556615,47.98244888910338,22.664303097135882,144.02296412185677,138.0563112272253,45,1.5
84.08879637106895,93.457059757971,49.600248287885755,22.198304756538086,143.78717005447393,138.59214583532554,46,1.5333333333333334
81.70127278219039,89.40931582506468,51.040661960770905,21.64261095006989,143.77331080581243,139.33943798714347,47,1.5666666666666667
78.894898279008,85.93059157436014,52.27356591924936,21.067577379844746,143.90461613581775,140.39435998876655,48,1.6
76.09713786020724,83.54311673179953,53.0132258310742,20.493523222027466,144.25041810504806,141.68695004336524,49,1.6333333333333333
73.86911835926139,82.83137000023925,52.93546420544193,19.937812769607568,144.84985767711333,142.90904758693497,50,1.6666666666666667
72.57099199628517,84.05742302029863,51.96629653610566,19.44326139330036,145.57700164723826,144.0357663881533,51,1.7
72.4972152709963,87.62705469020341,49.8666495743333,19.04309442604622,146.26958588286755,145.0066801840335,52,1.7333333333333334
73.91750630910045,93.41862043189582,46.78305398278596,18.732201596240117,146.78955729024437,145.80767985879723,53,1.7666666666666666
76.86433949503888,101.20825912013227,42.844618546101465,18.50399583314132,146.97640599959976,146.45217276619908,54,1.8
80.63227182668427,109.68465009213634,38.61304706404549,18.308249044529543,146.87916010076393,146.83347116039116,55,1.8333333333333333
84.67488030564836,117.63695330497578,34.89200017168816,18.117896077794125,146.48117044088764,147.05108855987805,56,1.8666666666666667
88.4600386186082,123.94843838209351,32.17617392817865,17.896998687779764,145.85174973138882,147.1492473184372,57,1.9
91.4728898624165,127.87112449877228,30.794731322424205,17.65639988470194,145.13052695392216,147.1975260558944,58,1.9333333333333333
93.32963551341264,128.65735419924755,31.050882606239668,17.438169488262236,144.44606587158813,147.26816130240246,59,1.9666666666666666
93.75355163431975,126.10093454214281,32.95437956856689,17.268942688450718,143.9266067896138,147.40701244149773,60,2.0
92.6164471819687,120.47773290958752,36.298825835292526,17.201681403847058,143.67830620612338,147.61632984223664,61,2.033333333333333
89.97222615844468,112.5725985262503,40.679553776632204,17.29681333795299,143.7638486137483,147.88809090283132,62,2.066666666666667
86.1561326780522,103.65305534665156,45.48087164961109,17.57011631429895,144.18198997657657,148.20302796975201,63,2.1
81.54575148718088,94.98663118446932,50.06410189719758,18.058375734271472,144.85943745788757,148.5407294071086,64,2.1333333333333333
76.66089845315028,87.84023859339743,53.71537985279303,18.763430032974686,145.7131969389664,148.86448818820384,65,2.1666666666666665
71.98574286685422,83.25372494072927,55.82386001729203,19.722138704953544,146.6492490257143,149.14450208401666,66,2.2
68.10967773935475,81.72075018182524,56.16599640924074,20.936720756939852,147.59069518331646,149.37037185633417,67,2.2333333333333334
65.70461561296389,83.63415586031424,54.56372714987462,22.3032855542946,148.46634903487669,149.5170866070376,68,2.2666666666666666
65.25415812672453,88.44281900401461,51.49171547345087,23.6417555331073,149.2541866346955,149.548477564103,69,2.3
66.98023869441123,95.51473796284307,47.389240994042325,24.70111122220275,149.94868060203186,149.4039333316834,70,2.3333333333333335
70.83278044231585,103.87693582103553,42.853919787284795,25.259330064822542,150.53996010093465,149.0384035621772,71,2.3666666666666667
76.53657015998344,112.38642177270596,38.54818732699604,25.18769110833022,151.01550200491283,148.43128369738216,72,2.4
83.67896754480485,119.80631652689792,35.145910169694915,24.541082715654774,151.33844979381828,147.59872169761434,73,2.433333333333333
91.64899802041245,125.02157783063733,33.15979930459768,23.57501978307344,151.4843525919885,146.5908479134802,74,2.466666666666667
99.68617783837689,127.29748503144842,32.771996406964305,22.627298875288595,151.42279152325582,145.46722380097972,75,2.5
107.05044376044314,126.38199578131865,33.87595896509709,22.051204490217085,151.1238092097929,144.32722907077502,76,2.533333333333333
113.17896397019354,122.44172364348336,36.223642042466906,21.988380489927415,150.58450569917593,143.2702753738372,77,2.566666666666667
117.5992715119763,116.14300928360413,39.410342521045145,22.36000813304134,149.82497962649373,142.38200694975637,78,2.6
119.89622207677205,108.48730628807262,42.93086697949685,22.96259364325968,148.91450528942943,141.71125580047436,79,2.6333333333333333
119.79441132801153,100.65229770687107,46.27616971244913,23.515106054452815,147.93456088690812,141.29316448220604,80,2.6666666666666665
117.4791428359242,93.82862039490486,48.95791145804892,23.798829609975463,146.98277311169505,141.12406426987766,81,2.7
113.53990552141985,89.04295478945316,50.56008145525753,23.690600695310007,146.16082792126537,141.15714539570172,82,2.7333333333333334
