time,hip_right_angle,knee_right_angle,ankle_right_angle,hip_left_angle,knee_left_angle,ankle_left_angle,hip_right_velocity,knee_right_velocity,ankle_right_velocity,hip_left_velocity,knee_left_velocity,ankle_left_velocity
0.0,60.89794793829218,82.08933236715681,62.879674431327274,20.306642879139282,145.5997960017277,139.81007043798482,183.15293500811404,597.9850894514386,-407.29337763894665,22.30574822051569,36.236408007359856,-35.23549343812301
0.03333333333333333,67.1224727497234,102.14982178161198,49.27779528477805,21.057260273219814,146.77492325789441,138.63882488970987,173.22606753962572,459.40762538631094,-303.77052490877514,26.586619691514606,20.453805057419316,-15.38796937076691
0.06666666666666667,72.80470761385827,117.35385517751702,39.170961077674534,21.94140430708309,147.48339484510439,138.12260991876775,154.50712059872185,327.10342524502585,-210.08848761047747,29.260503632524493,9.299485958717227,0.9767297666458958
0.1,77.81902271439697,128.11031453592796,32.19617719138972,22.90873634231674,147.83089863170272,138.15139420160324,128.57213353917396,203.12035459701872,-126.55804250942418,30.302858951166282,2.297323533708443,13.920755435013305
0.13333333333333333,82.03978823503965,134.8280818379009,27.990449007296576,23.90891774050839,147.9231224860344,138.61514641466118,96.99714571475349,89.50627901172459,-53.48996637098588,29.6891445550609,-1.0288093951521944,23.50625909523321
0.16666666666666666,85.34137435948678,137.9160390644922,26.190781906768244,24.891609863245755,147.865754276445,139.40383523438678,61.358196479232035,-11.690935941420562,8.80496403946661,27.39481935182939,-1.155040005409767,29.795392208203538
0.2,87.52113084415201,137.68208812722554,26.484159776380924,25.81983378216944,147.7903220436794,140.39649294695417,20.723527332550038,-99.52785021658482,61.04565033779099,23.121169064761197,1.8930886667678704,32.68722756668156
0.23333333333333334,88.43075815836615,134.48820312428904,28.435667171344964,26.626196996871204,147.8061615915014,141.4927617853342,-22.3048482741888,-171.57634253256745,102.38844808297215,16.881495199415735,7.541125538177857,32.200945611786324
0.26666666666666666,87.9307518449977,128.84081639999036,31.734831910033407,27.216624551164045,148.0161339108487,142.58521393462536,-62.50482129555528,-223.08821623985372,130.8124661797343,8.818276460505878,14.54707899076115,28.641477655074198
0.3,85.96926237875512,121.35651774728808,36.03763804846997,27.534127877864606,148.48833887060246,143.56754667553355,-92.76169307269286,-248.0256909358895,143.21603068975588,-0.556577515877798,21.39686800991292,22.426842875391742
0.3333333333333333,82.74095210717856,112.84056377633227,40.91451534635825,27.545586232538906,149.22677238837863,144.33591438062305,-105.5084370104718,-241.74098077869004,137.17892223188298,-10.306208054920315,26.457037862216605,14.066599718521505
0.36666666666666664,78.83476287557275,104.32132055820595,45.78763667464546,27.225298159050297,150.1698690916835,144.80564592268126,-94.91941782432082,-203.6559586617708,112.58931267222144,-18.99112420973874,28.478630242888812,4.131657522068881
0.4,75.14745128071412,96.96804557035604,49.94550224339781,26.58419198700884,151.1955081610695,144.93825554125277,-58.09827802793301,-137.724154727906,71.37981051743664,-25.106534208433775,26.659984902954672,-6.497834798053665
0.43333333333333335,72.68732187408966,91.92039902338085,52.65312001866353,25.693609744518863,152.14314572349895,144.73185342286337,2.3339566889544123,-52.24566781122767,18.894140276891502,-27.629861361411574,20.7966182224404,-16.750882325480447
0.4666666666666667,72.37060363698414,90.05422344074408,53.36008876631603,24.68554539002468,152.87473377147796,144.18392677573934,77.58120699333172,40.38517918775501,-36.92795009079194,-25.91572638616808,11.3684498951104,-25.500197531761483
0.5,74.78868147487704,91.57670440318172,51.97560214774052,23.725739587992848,153.27061007128495,143.32135600198998,154.50929586536904,125.58317122856714,-86.64237313615163,-19.98600850725646,-0.6310780183966206,-31.82706715081403
0.5333333333333333,80.08473984511602,96.12522616086332,48.79499987622256,22.9831621218951,153.25952272926497,142.21584951405245,219.63911258953118,189.5864102364232,-121.31353588192295,-10.921643473364608,-13.846867907835492,-35.160077166059644
0.5666666666666667,87.87104495032985,102.92031373066251,44.38692157363017,22.576939135998348,152.80691016137226,140.98629444184598,261.47695181191034,222.1875739310193,-134.84423226816065,-0.9176459048086776,-26.858021004896695,-35.125476335285256
0.6,97.1554935873252,110.85199237814625,39.512679635783854,22.54031991847474,151.91020832195193,139.7687757443163,270.87568591474326,217.94625414689392,-126.01905237121133,7.0566071232313945,-37.93652056567292,-31.759943939945007
0.6333333333333333,106.6485951563698,118.6212969871115,34.98192373689249,22.841971835334327,150.62510937243954,138.68571923885074,243.95129687061825,179.09025224191484,-98.36976536865551,10.319445980637392,-45.62102204187476,-25.978861153111417
0.6666666666666666,115.1025888402982,124.98679446062597,31.52988292454016,23.34859833350555,149.05162471602335,137.824536872633,182.30038315571403,112.54494898076113,-57.058834940137864,7.727159271322391,-49.34094994020022,-17.93277977082151
0.7,121.51318759518102,128.97930193280877,29.654799805932477,23.828822271529404,147.3335289232663,137.24062057530725,94.10134598000558,29.972775816356556,-9.791842262939586,0.11726618982915842,-48.630281566169025,-8.44119156388448
0.7333333333333333,124.98855907377978,129.98871795725472,29.508478346960334,24.00892916592692,145.6450971767901,136.965306564367,-8.291428016115834,-55.62364462992166,35.90915291478841,-9.941102626910675,-43.23231486673227,1.2729577208108833
0.7666666666666667,124.79060290854609,127.81586498980795,30.9001744721598,23.684106417747163,144.20220267911654,136.9750322106283,-111.51265426173855,-131.87231170267793,74.07938357264047,-19.161593542453996,-33.52365757955942,10.000879844655376
0.8,120.85463394485191,122.98313619262447,33.5145814535502,22.864777825095505,143.09955605815938,137.23415461898168,-204.48497084915957,-190.1464749556267,100.0116923754421,-24.5041384894313,-19.976535988454273,15.959516997201183
