hip_right,knee_right,ankle_right,hip_left,knee_left,ankle_left,frame,time
140.55792193646195,145.0176419344815,29.61300451105291,18.176763521207793,142.53522710199948,171.67351932125487,0,0.0
140.5552090731534,141.31298497340063,31.284024672074757,18.13099158227027,142.32632531652914,170.39400604888274,1,0.03333333333333333
140.58607600285458,138.48519776528815,32.66679220488578,18.190797396750998,142.2593124852036,169.38368442064123,2,0.06666666666666667
140.64939670518285,136.4103714736192,33.795647072069585,18.339252874289915,142.3003356684616,168.64397266805872,3,0.1
140.7440451597556,134.96459726186905,34.704929236209765,18.55942992452697,142.4155419267419,168.17628902266358,4,0.13333333333333333
140.86889534619067,134.02396629351318,35.428978659890014,18.834400457102152,142.57107832048365,167.9820517159847,5,0.16666666666666666
141.00808289001077,133.41849665430638,36.02592574077341,19.159551882799462,142.68916235436967,168.08945879458318,6,0.2
141.1830090075944,133.04570302540924,36.53007883458715,19.50115381698792,142.7832997995661,168.45403906904505,7,0.23333333333333334
141.42342691488238,132.8521982473097,36.90344409898177,19.837078663574843,142.8528530947816,169.12518502615595,8,0.26666666666666666
141.69786078891042,132.77620517401743,37.13621413402079,20.136345060833186,142.9147781692189,170.12623425463747,9,0.3
142.014839083443,132.7420586361478,37.25019853320722,20.36485765808396,142.91082500466698,171.32143023297553,10,0.3333333333333333
142.3888143970698,132.7390763431722,37.2475851454658,20.509313885704405,142.86539866485282,172.61540421350347,11,0.36666666666666664
142.79569388436312,132.80429603558915,37.12084246015226,20.572433329406653,142.85870635203867,173.93679503683217,12,0.4
143.19991492780537,132.92942351227913,36.89477744469287,20.569981523882873,143.00087007109144,175.18100711849235,13,0.43333333333333335
143.47910975743048,133.06212301187622,36.615053234678435,20.493007290891338,143.38869780427132,176.16926293717725,14,0.4666666666666667
143.6700379342748,133.26717097498081,36.239058630172025,20.39099922713706,143.96701761170186,176.7724989244159,15,0.5
143.6832447185387,133.57760659242325,35.770077436398346,20.295564104627122,144.75612065953294,176.92604548669968,16,0.5333333333333333
143.57327960532348,133.9964794523514,35.232663463601526,20.237223378428272,145.77745998711617,176.5081957481407,17,0.5666666666666667
143.36562192690164,134.47637818521034,34.67236738938562,20.239265926512306,146.95562484492274,175.63424860458602,18,0.6
143.05422212471814,134.89794566192307,34.149198981154036,20.31287981580193,148.1859578308252,174.40219784894518,19,0.6333333333333333
142.63418251873495,135.16980279242281,33.73038886365923,20.40757798148208,149.31634677984817,172.93905209272387,20,0.6666666666666666
142.1777140655166,135.26331594329375,33.444828184612525,20.493833937567214,150.28254685479766,171.47227766130405,21,0.7
141.6622598999312,135.23139800669748,33.295677691906576,20.551372501400024,151.0097202754525,170.1899761208848,22,0.7333333333333333
141.0930814587435,135.04860799295957,33.299059887866136,20.544109993603463,151.41670426233154,169.34070147890083,23,0.7666666666666667
140.55837945115636,134.76860067727722,33.454575296326496,20.45742829418411,151.36843544842245,169.04109206121888,24,0.8
139.9168210685396,134.68693464230307,33.620589774249694,20.23373635387649,150.7706375299916,169.23477112385547,25,0.8333333333333334
139.0975184585113,134.92026301030552,33.75995352329362,19.90896875430382,149.7048635060419,169.95815065468432,26,0.8666666666666667
138.1480896422917,135.55342628461258,33.823979962400166,19.54248305189588,148.3288755616946,171.05013408527557,27,0.9
137.00430162692166,136.5573761768834,33.789889542373004,19.147040831737087,146.75524582229338,172.32479837057522,28,0.9333333333333333
135.75286082732413,137.83578526779252,33.60438585614834,18.771173388252222,145.13420830573278,173.600182451013,29,0.9666666666666667
134.3783062488053,139.19814874964754,33.33952813493077,18.42426431651443,143.7133857353588,174.78678613053663,30,1.0
133.09402220399267,140.48503624976138,33.053465943236546,18.15573981314,142.6280932304191,175.73644749212426,31,1.0333333333333334
131.99049217384214,141.6498942341842,32.75026752676451,17.967504163444232,141.88109661538047,176.35190530701445,32,1.0666666666666667
131.16221326992547,142.44981885790034,32.51307447028893,17.847609424368816,141.53707241956488,176.67367767120626,33,1.1
130.69935817763005,142.83999459504568,32.37369744983318,17.78819250004558,141.52920002259336,176.74729784274209,34,1.1333333333333333
130.39223780776553,143.07460260280126,32.21112622525596,17.738146730792046,141.7244831076317,176.62262272334652,35,1.1666666666666667
130.33367187215492,143.11499258188144,32.026231881344046,17.738758482855292,142.10824008754958,176.39600455899946,36,1.2
130.56985655031042,142.8453273461975,31.876240354595854,17.792175168479847,142.74741902384764,176.16270827357914,37,1.2333333333333334
131.02079139834,142.22208993195972,31.80219547565176,17.883860608080933,143.6285424221372,175.92051771470767,38,1.2666666666666666
