duration_seconds,cadence_rpm,cycle_consistency,rom_hip_right_min,rom_hip_right_max,rom_hip_right_range,rom_knee_right_min,rom_knee_right_max,rom_knee_right_range,rom_ankle_right_min,rom_ankle_right_max,rom_ankle_right_range,rom_hip_left_min,rom_hip_left_max,rom_hip_left_range,rom_knee_left_min,rom_knee_left_max,rom_knee_left_range,rom_ankle_left_min,rom_ankle_left_max,rom_ankle_left_range,peak_velocity_hip_right,peak_velocity_knee_right,peak_velocity_ankle_right,peak_velocity_hip_left,peak_velocity_knee_left,peak_velocity_ankle_left,smoothness_pelvis,smoothness_hip_r,smoothness_knee_r,smoothness_ankle_r,smoothness_foot_r,smoothness_hip_l,smoothness_knee_l,smoothness_ankle_l,smoothness_foot_l,smoothness_spine
11.9,88.34355828220859,0.267673879105817,121.6238909456839,147.05814847079174,25.43425752510784,121.7058595777395,153.14383916254687,31.437979584807366,22.16494038277301,40.130035373714534,17.965094990941523,15.19945702186002,32.04928684901534,16.849829827155318,112.40746387401691,152.54270077863262,40.13523690461571,160.42955034874026,178.6118836302862,18.182333281545937,62.44197216858195,111.6882641870785,50.306271984848806,33.87017920930292,77.42247467237574,75.76517337197997,0.0036477793,0.0031521486,0.0027366201,0.003299593,0.0033634536,0.0044292626,0.0028543265,0.0024709518,0.001927068,0.0033922924
