duration_seconds,cadence_rpm,cycle_consistency,rom_hip_right_min,rom_hip_right_max,rom_hip_right_range,rom_knee_right_min,rom_knee_right_max,rom_knee_right_range,rom_ankle_right_min,rom_ankle_right_max,rom_ankle_right_range,rom_hip_left_min,rom_hip_left_max,rom_hip_left_range,rom_knee_left_min,rom_knee_left_max,rom_knee_left_range,rom_ankle_left_min,rom_ankle_left_max,rom_ankle_left_range,peak_velocity_hip_right,peak_velocity_knee_right,peak_velocity_ankle_right,peak_velocity_hip_left,peak_velocity_knee_left,peak_velocity_ankle_left,smoothness_pelvis,smoothness_hip_r,smoothness_knee_r,smoothness_ankle_r,smoothness_foot_r,smoothness_hip_l,smoothness_knee_l,smoothness_ankle_l,smoothness_foot_l,smoothness_spine
13.2,71.61803713527851,0.5087190400686759,66.4936270369238,148.1908117974559,81.6971847605321,65.60810894732728,166.05144562976946,100.44333668244218,10.22123219416694,73.76011294918482,63.53888075501787,14.354836675114884,35.28821643749316,20.93337976237828,117.79292373835068,177.2587011021617,59.465777363811014,107.89539177100968,169.93630120693157,62.04090943592189,149.00517624378767,378.3997342222284,201.34542995718274,100.50497725301153,241.5702633240012,211.73136312641,0.0037886458,0.0038296266,0.005146152,0.004426,0.0036934621,0.0048450367,0.0034189236,0.0036517752,0.0039892877,0.0045198654
